0,1,2,3,4,5
['/sb/10/48/7/'],"['/sb/10/48/6/', '/sb/10/48/7/']","['/sb/10/9/10/', '/sb/10/32/5/', '/sb/10/46/28/', '/sb/10/58/7/', '/sb/10/62/29-30/', '/sb/10/33/10/', '/sb/10/60/8/', '/sb/10/6/10/', '/sb/5/2/6/', '/sb/10/8/44/']","['/sb/10/47/62/', '/sb/10/29/45-46/', '/sb/10/13/33/', '/sb/10/62/29-30/', '/sb/10/85/53/', '/sb/10/6/41/', '/sb/6/14/2/', '/sb/10/31/7/', '/sb/10/31/13/', '/sb/10/23/23/']","['/sb/10/48/7/', '/sb/10/42/4/', '/sb/10/62/29-30/', '/sb/10/47/62/', '/sb/10/55/30/', '/sb/10/33/13/', '/sb/10/32/5/', '/sb/10/46/28/', '/sb/8/12/19/', '/sb/10/6/5-6/']","['/sb/10/48/7/', '/sb/4/8/15/', '/sb/8/17/21/', '/sb/7/3/22/', '/sb/3/33/12/', '/sb/11/14/10/', '/sb/10/32/4/', '/sb/10/68/50-51/', '/sb/8/8/17/', '/sb/10/9/3/']"
['/sb/10/48/20/'],"['/sb/10/48/19/', '/sb/10/48/20/']","['/sb/8/13/31/', '/sb/11/22/23/', '/sb/11/16/24/', '/sb/11/16/29/', '/sb/11/22/19/', '/sb/6/9/26-27/', '/sb/6/4/24/', '/sb/10/47/29/', '/sb/4/17/33/', '/sb/8/5/22/']","['/sb/2/8/23/', '/sb/10/16/57/', '/sb/10/86/56/', '/sb/4/24/61/', '/sb/3/5/6/', '/sb/6/16/4/', '/sb/11/22/19/', '/sb/11/22/23/', '/sb/11/3/39/', '/sb/3/27/3/']","['/sb/10/48/20/', '/sb/10/47/29/', '/sb/10/87/19/', '/sb/3/9/19/', '/sb/6/16/6/', '/bg/16/19/', '/sb/11/16/11/', '/sb/10/85/5/', '/sb/7/7/22/', '/sb/10/82/46/']","['/sb/10/48/20/', '/sb/12/8/44/', '/sb/10/84/26/', '/sb/10/66/30-31/', '/sb/1/13/3-4/', '/sb/10/46/22/', '/sb/12/10/19/', '/sb/5/1/26/', '/sb/10/85/13/', '/sb/10/23/10-11/']"
['/sb/10/49/28/'],"['/bg/5/15/', '/sb/10/49/28/']","['/sb/9/16/27/', '/sb/1/14/35-36/', '/sb/10/88/7/', '/sb/11/4/22/', '/sb/10/1/22/', '/sb/1/3/23/', '/sb/1/13/49/', '/sb/11/6/6/', '/sb/6/12/22/', '/sb/6/3/16/']","['/sb/10/88/7/', '/sb/10/85/30/', '/sb/11/6/25/', '/sb/11/1/3/', '/sb/1/13/49/', '/sb/4/29/33/', '/sb/10/90/44/', '/sb/9/16/27/', '/sb/11/4/22/', '/sb/3/3/14/']","['/sb/10/49/28/', '/sb/10/88/7/', '/sb/10/76/29/', '/sb/1/13/49/', '/sb/10/90/44/', '/sb/7/10/18/', '/sb/10/38/13/', '/sb/1/10/26/', '/sb/11/4/22/', '/sb/9/23/20-21/']","['/sb/10/49/28/', '/sb/3/14/1/', '/sb/1/2/6/', '/sb/6/15/12-15/', '/sb/4/31/27/', '/sb/10/2/32/', '/sb/12/3/46/', '/sb/2/7/43-45/', '/sb/4/24/29/', '/sb/10/75/39/']"
['/sb/10/50/29/'],"['/sb/10/14/32/', '/sb/10/50/29/']","['/sb/10/3/20/', '/sb/1/1/1/', '/sb/11/3/16/', '/sb/4/15/3/', '/sb/6/12/22/', '/sb/11/27/52/', '/sb/12/10/5/', '/sb/6/12/15/', '/sb/2/4/14/', '/sb/10/1/4/']","['/sb/11/16/1/', '/sb/11/13/40/', '/sb/8/7/23/', '/sb/10/68/45/', '/sb/1/18/19/', '/sb/5/25/9/', '/sb/3/5/22/', '/bg/2/29/', '/sb/5/17/21/', '/sb/11/3/16/']","['/sb/10/50/29/', '/bg/6/40/', '/sb/5/25/9/', '/sb/5/3/11/', '/bg/4/39/', '/sb/4/8/78/', '/sb/10/15/35/', '/sb/10/84/16/', '/sb/1/2/23/', '/sb/10/77/28/']","['/sb/10/50/29/', '/sb/8/12/41/', '/sb/10/89/12/', '/sb/7/3/22/', '/sb/10/2/32/', '/sb/12/3/9-13/', '/sb/11/23/18-19/', '/sb/9/13/4/', '/sb/8/17/21/', '/sb/10/16/6/']"
['/sb/10/50/30/'],"['/sb/10/14/32/', '/sb/10/50/30/']","['/sb/4/22/60/', '/sb/4/28/6/', '/sb/4/22/61/', '/sb/10/37/30/', '/sb/4/30/6/', '/sb/10/69/31/', '/sb/8/11/22/', '/sb/4/23/30/', '/sb/9/10/21/', '/sb/4/6/38/']","['/sb/10/37/30/', '/sb/10/68/11/', '/sb/3/28/9/', '/sb/10/55/22/', '/sb/10/50/31/', '/sb/10/86/9/', '/bg/4/29/', '/sb/4/29/18-20/', '/sb/3/27/15/', '/sb/8/11/47/']","['/sb/10/50/30/', '/sb/10/37/30/', '/sb/8/11/47/', '/sb/10/83/8/', '/sb/4/28/6/', '/sb/10/44/38/', '/sb/10/39/38/', '/sb/10/79/5/', '/sb/10/71/5/', '/sb/9/10/21/']","['/sb/10/50/30/', '/sb/4/13/48/', '/sb/11/17/41/', '/sb/10/62/2/', '/sb/10/62/29-30/', '/sb/9/10/35-38/', '/sb/5/22/12/', '/sb/5/7/12/', '/sb/10/61/4/', '/sb/9/16/8/']"
['/sb/10/51/63/'],"['/bg/5/29/', '/sb/10/51/63/']","['/sb/4/28/28/', '/sb/3/24/39/', '/sb/8/7/21/', '/sb/12/2/40/', '/sb/10/21/6/', '/sb/7/7/55/', '/sb/6/16/3/', '/sb/10/48/32/', '/sb/10/75/23/', '/sb/10/49/19/']","['/sb/10/21/6/', '/sb/10/45/33/', '/sb/3/31/38/', '/bg/9/28/', '/sb/8/22/5/', '/sb/12/13/16/', '/sb/6/8/39/', '/sb/10/48/32/', '/sb/10/18/30/', '/sb/8/3/1/']","['/sb/10/51/63/', '/bg/9/28/', '/sb/10/64/7/', '/sb/8/22/5/', '/sb/4/14/16/', '/sb/10/49/19/', '/sb/3/21/28/', '/sb/10/42/12/', '/sb/9/2/9/', '/sb/10/70/41/']","['/sb/4/29/32/', '/sb/3/21/16/', '/sb/9/2/11-13/', '/sb/12/6/27/', '/sb/10/87/19/', '/sb/6/4/31/', '/sb/10/80/30/', '/sb/11/23/18-19/', '/sb/4/30/37/', '/sb/9/4/57-59/']"
['/sb/10/52/1/'],"['/bg/5/29/', '/sb/10/52/1/']","['/sb/10/51/44/', '/sb/10/64/9/', '/sb/10/37/24/', '/sb/10/14/41/', '/sb/10/27/14/', '/sb/6/7/26/', '/sb/10/10/43/', '/sb/10/74/1/', '/sb/10/71/40/', '/sb/8/12/41/']","['/sb/10/51/27/', '/sb/10/51/44/', '/sb/10/51/21/', '/sb/10/14/41/', '/sb/10/51/14/', '/sb/10/51/45/', '/sb/10/51/31/', '/sb/11/30/40/', '/sb/10/58/39/', '/sb/10/64/9/']","['/sb/10/52/1/', '/sb/10/51/44/', '/sb/10/14/41/', '/sb/10/51/14/', '/sb/11/30/40/', '/sb/10/51/21/', '/sb/10/37/24/', '/sb/10/58/39/', '/sb/10/64/9/', '/sb/10/57/24/']","['/sb/10/52/1/', '/sb/12/3/9-13/', '/sb/2/7/43-45/', '/sb/6/10/19-22/', '/sb/9/13/4/', '/sb/10/1/31-32/', '/sb/10/1/55/', '/sb/8/7/46/', '/sb/10/79/7/', '/sb/10/89/12/']"
['/sb/10/54/44/'],"['/sb/1/2/32/', '/sb/1/2/32/', '/sb/10/54/44/']","['/sb/12/6/67/', '/sb/5/23/3/', '/sb/9/16/27/', '/sb/9/4/51/', '/bg/8/24/', '/sb/12/4/30/', '/sb/11/22/31/', '/sb/6/8/23/', '/sb/12/4/37/', '/sb/11/15/11/']","['/sb/11/15/19/', '/sb/11/7/42/', '/sb/11/18/32/', '/sb/2/6/36/', '/sb/7/1/9/', '/sb/10/20/4/', '/sb/10/69/38/', '/sb/6/16/48/', '/sb/3/5/32/', '/sb/11/23/52/']","['/sb/10/54/44/', '/sb/2/6/36/', '/sb/11/15/19/', '/sb/11/18/32/', '/sb/12/6/37/', '/sb/6/17/33/', '/sb/10/85/25/', '/bg/2/13/', '/sb/2/9/13/', '/sb/10/48/19/']","['/sb/10/54/44/', '/sb/4/25/39/', '/sb/11/10/36-37/', '/sb/10/14/6/', '/sb/7/9/9/', '/sb/11/29/20/', '/sb/4/31/20/', '/sb/11/7/41/', '/sb/4/20/16/', '/sb/5/18/33/']"
['/sb/10/54/46/'],"['/bg/7/5/', '/sb/10/54/46/']","['/sb/4/28/40/', '/sb/11/3/38/', '/bg/13/32/', '/sb/3/26/8/', '/sb/5/10/21/', '/sb/11/11/12-13/', '/sb/7/2/45/', '/sb/7/2/47/', '/sb/11/23/54/', '/sb/10/74/4/']","['/sb/11/3/38/', '/sb/4/24/17/', '/sb/4/29/73/', '/bg/13/32/', '/sb/11/22/52/', '/sb/4/28/40/', '/sb/10/74/4/', '/sb/6/17/29/', '/sb/11/13/25/', '/sb/11/14/45/']","['/sb/10/54/46/', '/bg/13/32/', '/sb/11/3/38/', '/sb/11/7/51/', '/bg/13/28/', '/sb/11/7/43/', '/sb/11/28/11/', '/bg/2/24/', '/sb/2/8/7/', '/bg/2/59/']","['/sb/10/54/46/', '/sb/11/7/51/', '/sb/3/27/5/', '/sb/5/1/33/', '/sb/6/9/54/', '/sb/6/3/20-21/', '/sb/4/11/4/', '/sb/11/14/10/', '/sb/6/11/23/', '/bg/6/20-23/']"
['/sb/10/54/48/'],"['/sb/11/22/56/', '/sb/10/54/48/']","['/sb/10/86/45/', '/sb/11/13/26/', '/sb/10/84/24-25/', '/sb/11/10/3/', '/sb/11/2/49/', '/sb/5/11/8/', '/sb/8/19/25/', '/sb/11/12/21/', '/sb/4/11/20/', '/sb/7/15/46/']","['/sb/11/10/3/', '/sb/7/15/60/', '/sb/11/13/26/', '/sb/11/13/17/', '/sb/10/86/45/', '/sb/4/29/73/', '/sb/10/84/24-25/', '/sb/11/13/31/', '/sb/11/13/25/', '/sb/10/13/41/']","['/sb/10/54/48/', '/sb/10/86/45/', '/sb/10/46/41/', '/sb/11/11/8/', '/sb/10/84/24-25/', '/sb/11/17/53/', '/sb/11/10/3/', '/sb/11/13/26/', '/sb/11/28/14/', '/sb/6/1/49/']","['/sb/10/54/48/', '/sb/4/11/3/', '/sb/6/1/53/', '/sb/5/13/7/', '/sb/5/26/22/', '/sb/10/87/38/', '/sb/11/17/42/', '/sb/4/8/26/', '/sb/6/5/14/', '/sb/3/28/34/']"
['/sb/10/55/1/'],"['/bg/10/28/', '/sb/1/14/30purport/', '/sb/10/55/1/']","['/sb/10/66/1/', '/sb/10/39/1/', '/sb/6/15/1/', '/sb/10/16/1/', '/sb/10/24/12/', '/sb/10/25/1/', '/sb/5/6/6/', '/sb/10/44/1/', '/sb/10/76/1/', '/sb/8/12/14/']","['/sb/3/12/10/', '/sb/12/5/1/', '/sb/10/8/14/', '/sb/10/63/34/', '/sb/8/13/27/', '/sb/4/24/68/', '/sb/5/25/3/', '/sb/3/6/29/', '/sb/3/12/16/', '/sb/12/10/14/']","['/sb/10/55/1/', '/sb/10/55/7-8/', '/sb/10/8/14/', '/sb/12/6/13/', '/sb/6/1/37/', '/sb/9/10/16/', '/sb/10/8/11/', '/sb/10/67/2/', '/sb/10/14/41/', '/sb/6/1/7/']","['/sb/10/55/1/', '/sb/7/3/22/', '/sb/8/12/41/', '/sb/10/89/12/', '/sb/8/17/21/', '/sb/10/87/31/', '/sb/12/3/9-13/', '/sb/4/8/15/', '/sb/1/19/31/', '/sb/10/88/11/']"
['/sb/10/55/2/'],"['/bg/10/28/', '/sb/1/14/30purport/', '/sb/10/55/2/']","['/sb/8/5/39/', '/sb/8/22/15/', '/sb/2/7/33/', '/sb/10/88/24/', '/sb/8/5/9/', '/sb/8/4/13/', '/sb/7/8/27/', '/sb/3/2/25/', '/sb/4/30/48/', '/sb/4/30/5/']","['/sb/6/6/27/', '/sb/10/61/8-9/', '/sb/9/2/32/', '/sb/12/5/3/', '/sb/10/46/37/', '/sb/9/18/44/', '/sb/9/20/21/', '/sb/4/30/48/', '/sb/8/5/48/', '/sb/9/1/10/']","['/sb/10/55/2/', '/sb/10/90/35/', '/sb/6/6/8/', '/sb/9/2/32/', '/sb/4/7/58/', '/sb/4/30/48/', '/sb/8/5/9/', '/sb/8/16/3/', '/sb/6/6/12/', '/sb/10/81/14/']","['/sb/10/62/2/', '/sb/10/75/39/', '/sb/10/87/31/', '/sb/7/8/25/', '/sb/6/4/24/', '/sb/12/10/9/', '/sb/10/63/17/', '/sb/10/57/11/', '/sb/8/10/57/', '/sb/9/22/21-24/']"
['/sb/10/56/27/'],"['/sb/3/25/42/', '/sb/10/56/27/']","['/sb/8/12/4/', '/sb/4/24/42/', '/sb/9/5/5/', '/sb/10/3/24/', '/sb/10/63/44/', '/sb/10/16/39/', '/sb/8/12/11/', '/sb/9/19/29/', '/sb/4/24/38/', '/sb/4/24/33/']","['/bg/10/30/', '/sb/10/85/29/', '/sb/8/3/26/', '/sb/10/84/16/', '/sb/4/24/72/', '/sb/10/57/15/', '/sb/3/5/9/', '/sb/3/6/10/', '/sb/10/85/12/', '/sb/5/12/10/']","['/sb/10/56/27/', '/sb/10/37/10-11/', '/sb/11/6/17/', '/sb/10/14/14/', '/sb/5/12/10/', '/sb/8/12/4/', '/sb/10/41/47/', '/sb/10/63/44/', '/bg/11/18/', '/sb/10/47/29/']","['/sb/3/21/16/', '/sb/3/15/6/', '/sb/11/19/16/', '/sb/4/4/15/', '/sb/6/19/5/', '/sb/4/7/26/', '/sb/8/3/18/', '/sb/10/13/39/', '/sb/9/11/21/', '/sb/11/22/25/']"
['/sb/10/56/28/'],"['/sb/3/25/42/', '/sb/10/56/28/']","['/sb/10/16/48/', '/sb/8/3/15/', '/sb/9/5/5/', '/sb/4/24/34/', '/sb/8/5/50/', '/sb/1/8/27/', '/bg/17/5-6/', '/sb/4/24/41/', '/sb/9/5/3/', '/sb/10/54/7/']","['/sb/9/10/13/', '/sb/9/10/16/', '/sb/10/54/7/', '/sb/2/7/24/', '/sb/9/11/20/', '/sb/8/7/18/', '/sb/9/10/24/', '/sb/9/10/15/', '/sb/10/50/24/', '/sb/9/10/23/']","['/sb/10/56/28/', '/sb/9/11/20/', '/sb/8/7/18/', '/sb/10/52/12/', '/sb/12/2/36/', '/sb/10/68/19/', '/sb/3/17/13/', '/sb/10/41/43/', '/sb/6/14/46/', '/sb/9/10/16/']","['/sb/8/5/47/', '/sb/8/10/57/', '/sb/10/2/32/', '/sb/11/6/47/', '/sb/10/86/33/', '/sb/10/32/16/', '/sb/11/23/18-19/', '/sb/10/60/54/', '/sb/1/15/9/', '/sb/12/3/9-13/']"
['/sb/10/56/29-30/'],"['/sb/3/25/42/', '/sb/10/56/29-30/']","['/sb/10/74/49/', '/sb/11/6/50/', '/sb/1/7/50/', '/sb/6/12/1/', '/sb/4/20/22/', '/sb/8/4/11-12/', '/sb/1/18/3/', '/sb/6/4/35-39/', '/sb/5/3/2/', '/sb/8/12/41/']","['/sb/10/58/39/', '/sb/10/27/14/', '/sb/11/6/50/', '/sb/10/64/5/', '/sb/10/74/49/', '/sb/10/19/6/', '/sb/10/45/20/', '/sb/10/51/35/', '/sb/10/55/35/', '/sb/10/73/17/']","['/sb/10/56/29-30/', '/sb/10/58/39/', '/sb/10/43/3/', '/sb/3/13/3/', '/sb/1/1/12/', '/sb/10/51/35/', '/sb/8/23/1/', '/sb/10/56/15/', '/sb/8/24/31/', '/sb/5/4/4/']","['/sb/10/62/2/', '/sb/10/72/12/', '/sb/4/24/1/', '/sb/10/3/12/', '/sb/6/11/13/', '/sb/5/5/28/', '/sb/10/75/39/', '/sb/8/22/13/', '/sb/10/16/6/', '/sb/10/75/34-35/']"
['/sb/10/56/31/'],"['/sb/3/25/42/', '/sb/10/56/31/']","['/sb/10/57/22/', '/sb/7/14/40/', '/sb/5/25/1/', '/sb/10/88/12/', '/sb/2/9/15/', '/sb/10/23/14/', '/sb/10/57/41/', '/sb/9/4/18-20/', '/sb/6/8/29/', '/sb/8/3/12/']","['/sb/10/57/41/', '/sb/10/57/22/', '/sb/10/56/19/', '/sb/10/56/14/', '/sb/10/56/4/', '/sb/10/57/38-39/', '/sb/10/56/37/', '/sb/8/21/8/', '/sb/10/56/15/', '/sb/10/83/9/']","['/sb/10/56/31/', '/sb/10/57/41/', '/sb/10/22/25/', '/sb/10/56/45/', '/sb/10/57/38-39/', '/sb/6/10/28/', '/sb/10/29/38/', '/sb/10/56/38/', '/sb/10/57/22/', '/sb/12/9/6/']","['/sb/10/87/30/', '/sb/11/8/7/', '/sb/11/8/37/', '/sb/6/3/20-21/', '/sb/1/17/18/', '/sb/7/8/49/', '/sb/8/22/13/', '/sb/8/2/33/', '/sb/3/1/38/', '/sb/11/10/21/']"
['/sb/10/56/32/'],"['/sb/3/25/42/', '/sb/10/56/32/']","['/sb/10/56/43/', '/sb/10/63/30/', '/sb/10/71/20/', '/sb/10/66/10/', '/sb/10/63/51/', '/sb/10/27/3/', '/sb/10/81/40/', '/sb/10/42/11/', '/sb/10/13/62/', '/sb/10/34/9/']","['/sb/10/56/14/', '/sb/10/71/41-42/', '/sb/10/71/20/', '/sb/10/56/43/', '/sb/10/57/35-36/', '/sb/10/51/21/', '/sb/10/62/10/', '/sb/10/65/9/', '/sb/10/8/50/', '/sb/10/30/38/']","['/sb/10/56/32/', '/sb/10/56/43/', '/sb/10/62/9/', '/sb/10/69/43/', '/sb/10/51/21/', '/sb/10/74/52/', '/sb/10/71/20/', '/sb/10/34/31/', '/sb/10/8/50/', '/sb/10/53/7/']","['/sb/10/56/32/', '/sb/10/66/27-28/', '/sb/7/3/22/', '/sb/10/74/25/', '/sb/8/12/41/', '/sb/10/89/12/', '/sb/11/14/46/', '/sb/3/27/5/', '/sb/8/20/1/', '/sb/11/14/10/']"
['/sb/10/56/33/'],"['/sb/3/25/42/', '/sb/10/56/33/']","['/sb/9/5/23/', '/sb/6/6/43/', '/sb/10/25/25/', '/sb/8/21/9/', '/sb/10/15/52/', '/sb/10/52/13/', '/sb/9/20/6/', '/sb/3/15/29/', '/sb/11/30/33/', '/sb/10/68/20/']","['/sb/10/56/19/', '/sb/9/7/15/', '/sb/10/52/13/', '/sb/10/68/53/', '/sb/4/7/7/', '/sb/10/45/49/', '/sb/10/66/23/', '/sb/10/83/36/', '/sb/4/20/38/', '/sb/4/1/22/']","['/sb/10/56/33/', '/sb/10/84/69/', '/sb/10/84/71/', '/sb/10/42/22/', '/sb/4/1/22/', '/sb/10/50/49/', '/sb/10/52/13/', '/sb/10/55/39/', '/sb/10/89/60-61/', '/sb/10/50/15/']","['/sb/10/56/33/', '/sb/10/55/37/', '/sb/10/46/26/', '/sb/4/2/20/', '/sb/10/62/31/', '/sb/10/68/20/', '/sb/1/10/11-12/', '/sb/8/16/1/', '/sb/9/13/4/', '/sb/7/3/22/']"
['/sb/10/56/34/'],"['/sb/3/25/42/', '/sb/10/56/34/']","['/sb/10/55/35/', '/sb/10/84/71/', '/sb/10/55/38/', '/sb/10/58/53/', '/sb/12/12/8/', '/sb/9/5/24/', '/sb/10/39/3/', '/sb/12/10/38/', '/sb/6/1/30/', '/sb/10/1/54/']","['/sb/10/55/35/', '/sb/10/55/38/', '/sb/10/39/3/', '/sb/10/2/15/', '/sb/11/31/18/', '/sb/10/4/9/', '/sb/10/8/8-9/', '/sb/10/8/47/', '/sb/10/44/51/', '/sb/10/22/29/']","['/sb/10/56/34/', '/sb/10/5/20/', '/sb/11/5/51/', '/sb/10/82/36/', '/sb/9/24/21-23/', '/sb/10/53/36/', '/sb/10/5/21/', '/sb/10/6/42/', '/sb/11/31/18/', '/sb/10/44/51/']","['/sb/10/56/34/', '/sb/8/10/19-24/', '/sb/9/24/28-31/', '/sb/10/75/4-7/', '/sb/10/55/38/', '/sb/8/4/17-24/', '/sb/2/7/43-45/', '/sb/1/11/16-17/', '/sb/5/6/16/', '/sb/12/8/46/']"
['/sb/10/56/35/'],"['/sb/3/25/42/', '/sb/10/56/35/']","['/sb/10/56/38/', '/sb/10/58/7/', '/sb/10/9/10/', '/sb/10/6/10/', '/sb/10/55/39/', '/sb/6/6/19/', '/sb/6/6/6/', '/sb/10/58/5/', '/sb/10/48/7/', '/sb/10/8/44/']","['/sb/10/56/38/', '/sb/6/6/6/', '/sb/10/57/4/', '/sb/10/55/39/', '/sb/1/18/47/', '/sb/10/4/13/', '/sb/10/56/12/', '/sb/11/3/54/', '/sb/10/39/26/', '/sb/10/56/4/']","['/sb/10/56/35/', '/sb/10/56/38/', '/sb/10/55/39/', '/sb/10/22/2-3/', '/sb/10/56/6/', '/sb/10/16/21/', '/sb/10/66/35/', '/sb/11/7/65/', '/sb/1/18/47/', '/sb/10/57/4/']","['/sb/3/33/12/', '/sb/10/68/1/', '/sb/8/17/21/', '/sb/12/3/9-13/', '/sb/10/74/25/', '/sb/10/56/35/', '/sb/3/26/42/', '/sb/3/29/15/', '/sb/4/8/15/', '/sb/8/12/41/']"
['/sb/10/56/36/'],"['/sb/3/25/42/', '/sb/10/56/36/']","['/sb/10/25/25/', '/sb/10/44/39/', '/sb/10/71/13/', '/sb/10/58/53/', '/sb/10/33/22/', '/sb/10/34/9/', '/sb/10/81/14/', '/sb/10/82/27/', '/sb/10/70/23/', '/sb/8/16/3/']","['/sb/8/17/7/', '/sb/4/28/19/', '/sb/6/14/27/', '/sb/12/6/2/', '/sb/10/39/8/', '/sb/8/9/27/', '/sb/6/17/36/', '/sb/7/3/37-38/', '/sb/10/81/27/', '/sb/10/4/9/']","['/sb/10/56/36/', '/sb/10/14/46/', '/sb/4/28/19/', '/sb/10/57/28/', '/sb/12/9/5/', '/sb/9/10/31/', '/sb/12/8/32/', '/sb/10/63/20/', '/sb/10/59/33/', '/sb/10/44/39/']","['/sb/10/56/36/', '/sb/4/8/15/', '/sb/10/34/10/', '/sb/7/4/42/', '/sb/5/24/17/', '/sb/10/38/40/', '/sb/10/20/21/', '/sb/10/62/2/', '/sb/8/22/13/', '/sb/1/10/11-12/']"
['/sb/10/58/10/'],"['/bg/9/29/', '/sb/10/58/10/']","['/sb/10/72/6/', '/sb/8/24/52/', '/sb/10/59/28/', '/sb/7/10/49/', '/sb/10/14/14/', '/sb/7/7/49/', '/sb/3/28/42/', '/sb/7/9/31/', '/sb/12/3/50/', '/sb/10/70/36/']","['/sb/9/11/6/', '/sb/8/24/52/', '/bg/9/29/', '/sb/9/11/19/', '/sb/10/73/15/', '/sb/7/15/24/', '/sb/10/46/21/', '/sb/10/46/18/', '/sb/10/69/18/', '/sb/10/41/47/']","['/sb/10/58/10/', '/sb/8/24/52/', '/sb/9/11/19/', '/sb/7/7/38/', '/sb/10/41/47/', '/bg/9/29/', '/sb/9/11/6/', '/sb/3/24/39/', '/sb/10/72/6/', '/sb/8/17/26/']","['/sb/6/4/24/', '/sb/5/1/33/', '/sb/3/27/5/', '/sb/7/4/22-23/', '/sb/10/87/35/', '/sb/4/8/69/', '/sb/12/8/49/', '/sb/12/5/11-12/', '/sb/10/3/31/', '/sb/10/87/30/']"
['/sb/10/58/11/'],"['/bg/9/29/', '/sb/10/58/11/']","['/sb/4/22/7/', '/sb/10/22/16/', '/sb/7/8/53/', '/sb/5/10/12/', '/sb/6/3/7/', '/sb/10/77/19/', '/sb/10/72/28/', '/sb/10/38/3/', '/sb/6/9/36/', '/sb/10/71/39/']","['/sb/10/74/2/', '/sb/4/22/7/', '/sb/10/84/9/', '/sb/10/72/3/', '/sb/10/71/23/', '/sb/7/5/42/', '/sb/10/68/44/', '/bg/8/1/', '/sb/1/14/6/', '/sb/10/47/62/']","['/sb/10/58/11/', '/sb/4/22/7/', '/sb/10/71/23/', '/sb/10/38/3/', '/sb/5/10/12/', '/bg/8/1/', '/sb/8/12/44/', '/sb/10/74/2/', '/sb/6/17/24/', '/sb/10/85/32-33/']","['/sb/10/58/11/', '/sb/5/10/6/', '/sb/3/33/11/', '/sb/9/14/23/', '/bg/10/1/', '/bg/15/3-4/', '/sb/6/14/58/', '/sb/6/1/19/', '/sb/10/87/39/', '/sb/10/2/32/']"
['/sb/10/60/2/'],"['/sb/6/3/19/', '/sb/10/60/2/']","['/sb/10/57/15/', '/sb/4/31/9/', '/sb/9/24/56/', '/tlk/1', '/sb/4/31/28/', '/sb/3/25/1/', '/sb/1/8/16/', '/sb/4/11/26/', '/sb/6/9/26-27/', '/sb/10/41/9/']","['/sb/10/57/15/', '/tlk/1', '/sb/1/8/16/', '/sb/3/25/1/', '/sb/3/1/45/', '/sb/4/11/26/', '/sb/7/8/8/', '/sb/10/74/20-21/', '/sb/2/6/39/', '/sb/10/46/40/']","['/sb/10/60/2/', '/sb/10/57/15/', '/tlk/1', '/sb/3/25/1/', '/sb/7/8/8/', '/sb/10/74/20-21/', '/sb/3/11/27/', '/sb/12/11/50/', '/sb/4/11/26/', '/sb/1/8/16/']","['/sb/10/60/2/', '/sb/7/3/22/', '/sb/7/9/9/', '/sb/6/9/54/', '/sb/3/9/10/', '/sb/7/4/42/', '/sb/11/14/10/', '/sb/7/1/30/', '/sb/5/18/4/', '/sb/10/80/30/']"
['/sb/10/60/13/'],"['/sb/10/60/12/', '/sb/10/60/13/']","['/sb/11/17/56/', '/sb/10/27/11/', '/bg/6/36/', '/sb/11/19/40-45/', '/sb/10/47/6/', '/sb/7/15/16/', '/sb/6/4/11/', '/sb/9/14/38/', '/sb/11/14/13/', '/sb/10/39/26/']","['/sb/10/62/13/', '/sb/10/60/12/', '/sb/10/58/19/', '/sb/11/2/4/', '/sb/4/23/34/', '/sb/3/28/1/', '/sb/10/86/37/', '/sb/3/30/24/', '/sb/10/75/15/', '/sb/10/42/12/']","['/sb/10/60/13/', '/sb/10/86/37/', '/sb/1/19/39/', '/sb/10/62/13/', '/sb/12/1/41/', '/sb/8/12/31/', '/sb/3/30/28/', '/sb/6/18/42/', '/sb/10/42/12/', '/sb/10/60/38/']","['/sb/7/3/22/', '/sb/10/60/13/', '/sb/10/2/32/', '/sb/8/12/41/', '/sb/6/11/23/', '/sb/11/14/10/', '/sb/1/8/26/', '/sb/1/15/9/', '/sb/10/60/54/', '/sb/1/15/36/']"
['/sb/10/60/37/'],"['/sb/10/60/14/', '/sb/10/60/37/']","['/sb/6/1/33/', '/sb/12/9/4/', '/sb/10/84/10/', '/sb/5/10/16/', '/sb/3/9/1/', '/sb/6/9/36/', '/bg/11/39/', '/sb/4/27/24/', '/sb/4/24/27/', '/sb/10/66/20/']","['/sb/10/87/28/', '/sb/10/45/14/', '/sb/10/36/31/', '/sb/10/47/69/', '/sb/8/15/29/', '/sb/8/24/28/', '/sb/8/11/13/', '/sb/10/72/24-25/', '/sb/8/6/27/', '/sb/8/13/13/']","['/sb/10/60/37/', '/sb/10/87/28/', '/sb/3/9/1/', '/sb/5/18/19/', '/sb/10/84/63/', '/sb/2/1/38/', '/sb/12/10/22/', '/sb/10/61/35/', '/sb/6/16/34/', '/sb/10/47/69/']","['/sb/10/60/37/', '/sb/10/72/4/', '/sb/1/13/3-4/', '/sb/10/84/26/', '/sb/10/87/32/', '/sb/10/46/40/', '/sb/6/4/32/', '/sb/6/16/37/', '/sb/12/8/44/', '/sb/11/25/12/']"
